ptr_id,year,member,class,source_url
2016-07954,2016,Open Meeting of the Commission on Enhancing National Cyberse (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07954/open-meeting-of-the-commission-on-enhancing-national-cybersecurity
2016-07976,2016,Proposed Information Collection; Comment Request; Internatio (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07976/proposed-information-collection-comment-request-international-dolphin-conservation-program
2016-07984,2016,Magnuson-Stevens Act Provisions; General Provisions for Dome (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07984/magnuson-stevens-act-provisions-general-provisions-for-domestic-fisheries-application-for-exempted
2016-07953,2016,Privacy Act of 1974; System of Records (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07953/privacy-act-of-1974-system-of-records
2016-07934,2016,Submission for OMB Review; Comment Request (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07934/submission-for-omb-review-comment-request
2016-07963,2016,Higher Initial Maximum Uniform Allowance Rate (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07963/higher-initial-maximum-uniform-allowance-rate
2016-08051,2016,Applications for New Awards; Innovative Approaches to Litera (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-08051/applications-for-new-awards-innovative-approaches-to-literacy-program
2016-08143,2016,Sunshine Act Meeting (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-08143/sunshine-act-meeting
2016-07972,2016,"Formations of, Acquisitions by, and Mergers of Bank Holding  (Notice)",,https://www.federalregister.gov/documents/2016/04/07/2016-07972/formations-of-acquisitions-by-and-mergers-of-bank-holding-companies
2016-07974,2016,Change in Bank Control Notices; Acquisitions of Shares of a  (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07974/change-in-bank-control-notices-acquisitions-of-shares-of-a-bank-or-bank-holding-company
2016-07950,2016,Office of Direct Service and Contracting Tribes; Tribal Mana (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07950/office-of-direct-service-and-contracting-tribes-tribal-management-grant-program
2016-07922,2016,Center for Scientific Review; Notice of Closed Meetings (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07922/center-for-scientific-review-notice-of-closed-meetings
2016-07932,2016,National Institute on Alcohol Abuse and Alcoholism; Notice o (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07932/national-institute-on-alcohol-abuse-and-alcoholism-notice-of-closed-meetings
2016-07921,2016,Center for Scientific Review; Notice of Closed Meeting (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07921/center-for-scientific-review-notice-of-closed-meeting
2016-07883,2016,Interpretation of the “Advice” Exemption in Section 203(c) o (Rule),,https://www.federalregister.gov/documents/2016/04/07/2016-07883/interpretation-of-the-advice-exemption-in-section-203c-of-the-labor-management-reporting-and
2016-07977,2016,Discharge Removal Equipment for Vessels Carrying Oil (Rule),,https://www.federalregister.gov/documents/2016/04/07/2016-07977/discharge-removal-equipment-for-vessels-carrying-oil
2016-08062,2016,Nondiscrimination on the Basis of Disability in Air Travel;  (Proposed Rule),,https://www.federalregister.gov/documents/2016/04/07/2016-08062/nondiscrimination-on-the-basis-of-disability-in-air-travel-establishment-of-a-negotiated-rulemaking
2016-07968,2016,Fisheries of the Northeastern United States; Small-Mesh Mult (Proposed Rule),,https://www.federalregister.gov/documents/2016/04/07/2016-07968/fisheries-of-the-northeastern-united-states-small-mesh-multispecies-specifications
2016-08030,2016,Notice of Request for Approval of a New Information Collecti (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-08030/notice-of-request-for-approval-of-a-new-information-collection
2016-08011,2016,Notice of Lincoln County Resource Advisory Committee Meeting (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-08011/notice-of-lincoln-county-resource-advisory-committee-meeting
2016-08012,2016,Wenatchee-Okanogan Resource Advisory Committee (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-08012/wenatchee-okanogan-resource-advisory-committee
2016-07951,2016,Notice of the Redesignation of the Service Delivery Area for (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-07951/notice-of-the-redesignation-of-the-service-delivery-area-for-the-wampanoag-tribe-of-gay-head
2016-08054,2016,Texas; Amendment No. 1 to Notice of a Major Disaster Declara (Notice),,https://www.federalregister.gov/documents/2016/04/07/2016-08054/texas-amendment-no-1-to-notice-of-a-major-disaster-declaration
2016-07799,2016,Public Hearing (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07799/public-hearing
2016-07915,2016,Thirty-First Meeting: RTCA Special Committee (213) Enhanced  (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07915/thirty-first-meeting-rtca-special-committee-213-enhanced-flight-visions-systemssynthetic-vision
2016-07914,2016,Noise Exposure Map Notice for LA/Ontario International Airpo (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07914/noise-exposure-map-notice-for-laontario-international-airport-ontario-california
2016-07916,2016,Twenty-Sixth Meeting: RTCA Special Committee (216) Aeronauti (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07916/twenty-sixth-meeting-rtca-special-committee-216-aeronautical-systems-security
2016-07872,2016,"JLG Industries, Inc., Grant of Petition for Decision of Inco (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07872/jlg-industries-inc-grant-of-petition-for-decision-of-inconsequential-noncompliance
2016-07858,2016,Tax Design Challenge; Requirements and Procedures; Correctio (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07858/tax-design-challenge-requirements-and-procedures-correction
2016-07896,2016,Privacy Act of 1974: Implementation of Exemptions; Departmen (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07896/privacy-act-of-1974-implementation-of-exemptions-department-of-homeland-securityall-030-use-of-the
2016-07783,2016,"Amendment of Class D Airspace for Bartow, FL (Rule)",,https://www.federalregister.gov/documents/2016/04/06/2016-07783/amendment-of-class-d-airspace-for-bartow-fl
2016-07910,2016,Change of Newark Liberty International Airport (EWR) Designa (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07910/change-of-newark-liberty-international-airport-ewr-designation
2016-07868,2016,Rights-of-Way on Indian Land (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07868/rights-of-way-on-indian-land
2016-07729,2016,Safety Zone; Lower Mississippi River Mile 95.7 to 96.7; New  (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07729/safety-zone-lower-mississippi-river-mile-957-to-967-new-orleans-la
2016-07661,2016,Hexythiazox; Pesticide Tolerances (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07661/hexythiazox-pesticide-tolerances
2016-07828,2016,Federal Motor Vehicle Safety Standards; Occupant Crash Prote (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07828/federal-motor-vehicle-safety-standards-occupant-crash-protection
2016-07905,2016,Fisheries of the Exclusive Economic Zone Off Alaska; Pacific (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07905/fisheries-of-the-exclusive-economic-zone-off-alaska-pacific-cod-by-catcher-vessels-using-trawl-gear
2016-07587,2016,Endangered and Threatened Wildlife and Plants; Final Rule To (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07587/endangered-and-threatened-wildlife-and-plants-final-rule-to-list-eleven-distinct-population-segments
2016-07454,2016,Supplemental Nutrition Assistance Program Promotion; Correct (Proposed Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07454/supplemental-nutrition-assistance-program-promotion-correction
2016-07888,2016,"Radio Broadcasting Services; Raymond, Washington (Proposed Rule)",,https://www.federalregister.gov/documents/2016/04/06/2016-07888/radio-broadcasting-services-raymond-washington
2016-07827,2016,Federal Motor Vehicle Safety Standards; Occupant Crash Prote (Proposed Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07827/federal-motor-vehicle-safety-standards-occupant-crash-protection
2016-07850,2016,Notice of Intent To Request New Information Collection (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07850/notice-of-intent-to-request-new-information-collection
2016-07903,2016,Steel Wire Garment Hangers From Taiwan: Rescission of Antidu (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07903/steel-wire-garment-hangers-from-taiwan-rescission-of-antidumping-duty-administrative-review
2016-07901,2016,Certain Biaxial Integral Geogrid Products From the People's  (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07901/certain-biaxial-integral-geogrid-products-from-the-peoples-republic-of-china-notice-of-postponement
2016-07902,2016,National Construction Safety Team Advisory Committee Meeting (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07902/national-construction-safety-team-advisory-committee-meeting
2016-07892,2016,"The Benefits, Challenges, and Potential Roles for the Govern (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07892/the-benefits-challenges-and-potential-roles-for-the-government-in-fostering-the-advancement-of-the
2016-07849,2016,Agency Information Collection Activities; Submission to the  (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07849/agency-information-collection-activities-submission-to-the-office-of-management-and-budget-for
2016-07867,2016,Notice of the Stakeholder Meeting To Receive Input on the U. (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07867/notice-of-the-stakeholder-meeting-to-receive-input-on-the-us-department-of-energy-doe-outyear-marine
2016-07855,2016,"Innovative Solar 46, LLC; Supplemental Notice That Initial M (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07855/innovative-solar-46-llc-supplemental-notice-that-initial-market-based-rate-filing-includes-request
2016-07853,2016,"Transcontinental Gas Pipe Line Company, LLC; Notice of Avail (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07853/transcontinental-gas-pipe-line-company-llc-notice-of-availability-of-the-environmental-assessment
2016-07846,2016,"FCC To Hold Open Commission Meeting, Thursday, March 31, 201 (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07846/fcc-to-hold-open-commission-meeting-thursday-march-31-2016
2016-07860,2016,Notice to All Interested Parties of the Termination of the R (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07860/notice-to-all-interested-parties-of-the-termination-of-the-receivership-of-10259-metro-bank-of-dade
2016-07819,2016,Agency Information Collection Activities: Proposed Collectio (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07819/agency-information-collection-activities-proposed-collection-renewals-comment-request-3064-0001
2016-07890,2016,Notice of Agreements Filed (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07890/notice-of-agreements-filed
2016-07806,2016,Agency Forms Undergoing Paperwork Reduction Act Review (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07806/agency-forms-undergoing-paperwork-reduction-act-review
2016-07899,2016,Endocrinologic and Metabolic Drugs Advisory Committee; Amend (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07899/endocrinologic-and-metabolic-drugs-advisory-committee-amendment-of-notice
2016-07840,2016,Inorganic Arsenic in Rice Cereals for Infants: Action Level; (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07840/inorganic-arsenic-in-rice-cereals-for-infants-action-level-draft-guidance-for-industry-supporting
2016-07908,2016,"Advisory Committee; Bone, Reproductive and Urologic Drugs Ad (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07908/advisory-committee-bone-reproductive-and-urologic-drugs-advisory-committee-renewal
2016-07881,2016,National Vaccine Injury Compensation Program; List of Petiti (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07881/national-vaccine-injury-compensation-program-list-of-petitions-received
2016-07909,2016,National Advisory Council on Migrant Health; Notice of Meeti (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07909/national-advisory-council-on-migrant-health-notice-of-meeting
2016-07880,2016,Meeting of the Presidential Advisory Council on HIV/AIDS (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07880/meeting-of-the-presidential-advisory-council-on-hivaids
2016-07865,2016,Prospective Grant of an Exclusive Patent License for Commerc (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07865/prospective-grant-of-an-exclusive-patent-license-for-commercialization-boron-neutron-capture-therapy
2016-07864,2016,Prospective Grant of an Exclusive Patent License for Commerc (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07864/prospective-grant-of-an-exclusive-patent-license-for-commercialization-boron-neutron-capture-therapy
2016-07841,2016,Proposed Information Collection; Captive Wildlife Safety Act (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07841/proposed-information-collection-captive-wildlife-safety-act
2016-07820,2016,National Register of Historic Places; Notification of Pendin (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07820/national-register-of-historic-places-notification-of-pending-nominations-and-related-actions
2016-07917,2016,Notice of Availability of the Proposed Notice of Sale for We (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07917/notice-of-availability-of-the-proposed-notice-of-sale-for-western-gulf-of-mexico-planning-area-outer
2016-07886,2016,Agency Information Collection Activities; Submission for OMB (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07886/agency-information-collection-activities-submission-for-omb-review-comment-request-national-medical
2016-07887,2016,Agency Information Collection Activities; Submission for OMB (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07887/agency-information-collection-activities-submission-for-omb-review-comment-request-application-for
2016-07889,2016,"Agency Information Collection Activities; Comment Extension, (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07889/agency-information-collection-activities-comment-extension-establishing-paid-sick-leave-for-federal
2016-07907,2016,Operator Licensing Examination Standards for Power Reactors (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07907/operator-licensing-examination-standards-for-power-reactors
2016-07904,2016,"Virgil C. Summer Nuclear Station, Units 2 and 3; South Carol (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07904/virgil-c-summer-nuclear-station-units-2-and-3-south-carolina-electric-and-gas-reconciliation-of-tier
2016-07876,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07876/new-postal-product
2016-08084,2016,Continuation of the National Emergency With Respect to Somal (Presidential Document),,https://www.federalregister.gov/documents/2016/04/06/2016-08084/continuation-of-the-national-emergency-with-respect-to-somalia
2016-07871,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07871/new-postal-product
2016-07834,2016,Self-Regulatory Organizations; International Securities Exch (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07834/self-regulatory-organizations-international-securities-exchange-llc-notice-of-filing-of-proposed
2016-07835,2016,"Advisors Asset Management, Inc. and AAM ETF Trust; Notice of (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07835/advisors-asset-management-inc-and-aam-etf-trust-notice-of-application
2016-07838,2016,Self-Regulatory Organizations; New York Stock Exchange LLC;  (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07838/self-regulatory-organizations-new-york-stock-exchange-llc-notice-of-filing-of-proposed-rule-change
2016-07831,2016,"Self-Regulatory Organizations; NYSE Arca, Inc.; Notice of Fi (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07831/self-regulatory-organizations-nyse-arca-inc-notice-of-filing-and-immediate-effectiveness-of-proposed
2016-07830,2016,"Self-Regulatory Organizations; National Stock Exchange, Inc. (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07830/self-regulatory-organizations-national-stock-exchange-inc-notice-of-filing-and-immediate
2016-07967,2016,In the Matter of Go EZ Corp.; Order of Suspension of Trading (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07967/in-the-matter-of-go-ez-corp-order-of-suspension-of-trading
2016-07837,2016,Notice of Proposed Policy Statement on the Implementation of (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07837/notice-of-proposed-policy-statement-on-the-implementation-of-the-phased-increase-in-domestic-content
2016-07836,2016,Notice of Proposed Public Interest Waiver of Buy America Dom (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07836/notice-of-proposed-public-interest-waiver-of-buy-america-domestic-content-requirements-for-rolling
2016-07822,2016,Proposed Collection; Comment Request for Form 8582-CR (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07822/proposed-collection-comment-request-for-form-8582-cr
2016-07826,2016,Solicitation of Nominations for Appointment to the Advisory  (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07826/solicitation-of-nominations-for-appointment-to-the-advisory-committee-on-cemeteries-and-memorials
2016-08077,2016,"National Donate Life Month, 2016 (Presidential Document)",,https://www.federalregister.gov/documents/2016/04/06/2016-08077/national-donate-life-month-2016
2016-08082,2016,"National Public Health Week, 2016 (Presidential Document)",,https://www.federalregister.gov/documents/2016/04/06/2016-08082/national-public-health-week-2016
2016-08083,2016,"World Autism Awareness Day, 2016 (Presidential Document)",,https://www.federalregister.gov/documents/2016/04/06/2016-08083/world-autism-awareness-day-2016
2016-07895,2016,Privacy Act of 1974: Department of Homeland Security/ALL-030 (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07895/privacy-act-of-1974-department-of-homeland-securityall-030-use-of-the-terrorist-screening-database
2016-07866,2016,"Notice of Public Meetings, Southwest Resource Advisory Counc (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07866/notice-of-public-meetings-southwest-resource-advisory-council
2016-07875,2016,Notice of Filing of Plats of Survey; Colorado (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07875/notice-of-filing-of-plats-of-survey-colorado
2016-07821,2016,National Register of Historic Places; Notification of Pendin (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07821/national-register-of-historic-places-notification-of-pending-nominations-and-related-actions
2016-07869,2016,Meeting of the Compact Council for the National Crime Preven (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07869/meeting-of-the-compact-council-for-the-national-crime-prevention-and-privacy-compact
2016-07885,2016,Agency Information Collection Activities; Submission for OMB (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07885/agency-information-collection-activities-submission-for-omb-review-comment-request-petition
2016-07877,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07877/new-postal-product
2016-07863,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07863/new-postal-product
2016-07870,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07870/new-postal-product
2016-07862,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07862/new-postal-product
2016-07878,2016,New Postal Product (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07878/new-postal-product
2016-07832,2016,"Self-Regulatory Organizations; BATS Exchange, Inc.; Order Gr (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07832/self-regulatory-organizations-bats-exchange-inc-order-granting-approval-of-proposed-rule-change-as
2016-07833,2016,"Self-Regulatory Organizations; ISE Gemini, LLC; Notice of Fi (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07833/self-regulatory-organizations-ise-gemini-llc-notice-of-filing-of-proposed-rule-change-related-to
2016-07782,2016,"Establishment of Class D and Class E Airspace, and Amendment (Rule)",,https://www.federalregister.gov/documents/2016/04/06/2016-07782/establishment-of-class-d-and-class-e-airspace-and-amendment-of-class-e-airspace-lake-city-fl
2016-07900,2016,Public Access to Information (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07900/public-access-to-information
2016-07897,2016,Health Care for Certain Children of Vietnam Veterans and Cer (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07897/health-care-for-certain-children-of-vietnam-veterans-and-certain-korea-veterans-covered-birth
2016-07847,2016,"Unlicensed-National Information Infrastructure, Order on Rec (Rule)",,https://www.federalregister.gov/documents/2016/04/06/2016-07847/unlicensed-national-information-infrastructure-order-on-reconsideration
2016-07759,2016,"Accounting and Reporting of Business Combinations, Security  (Rule)",,https://www.federalregister.gov/documents/2016/04/06/2016-07759/accounting-and-reporting-of-business-combinations-security-investments-comprehensive-income
2016-07762,2016,Endangered and Threatened Wildlife and Plants; U.S. Captive- (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07762/endangered-and-threatened-wildlife-and-plants-us-captive-bred-inter-subspecific-crossed-or-generic
2016-07330,2016,Sanitary Transportation of Human and Animal Food (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07330/sanitary-transportation-of-human-and-animal-food
2016-07750,2016,"Disaster Assistance Loan Program; Disaster Loan Mitigation,  (Proposed Rule)",,https://www.federalregister.gov/documents/2016/04/06/2016-07750/disaster-assistance-loan-program-disaster-loan-mitigation-contractor-malfeasance-and-secured
2016-07679,2016,Labeling and Advertising of Home Insulation (Proposed Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07679/labeling-and-advertising-of-home-insulation
2016-07891,2016,Special Local Regulation; Bucksport/Southeastern Drag Boat S (Proposed Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07891/special-local-regulation-bucksportsoutheastern-drag-boat-summer-extravaganza-atlantic-intracoastal
2016-07913,2016,Agency Information Collection Activities: Information Collec (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07913/agency-information-collection-activities-information-collection-comment-request-report-of
2016-07823,2016,Taking and Importing of Marine Mammals (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07823/taking-and-importing-of-marine-mammals
2016-07879,2016,Privacy Act of 1974; System of Records (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07879/privacy-act-of-1974-system-of-records
2016-07848,2016,Proposed Collection; Comment Request (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07848/proposed-collection-comment-request
2016-07874,2016,Notice of Filing of Self-Certification of Coal Capability Un (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07874/notice-of-filing-of-self-certification-of-coal-capability-under-the-powerplant-and-industrial-fuel
2016-07857,2016,Combined Notice of Filings #1 (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07857/combined-notice-of-filings-1
2016-07854,2016,Michigan South Central Power Agency; Notice of Filing (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07854/michigan-south-central-power-agency-notice-of-filing
2016-07856,2016,"White Pine Solar, LLC; Supplemental Notice That Initial Mark (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07856/white-pine-solar-llc-supplemental-notice-that-initial-market-based-rate-filing-includes-request-for
2016-07893,2016,"Privacy Act of 1974; Department of Homeland Security, U.S. C (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07893/privacy-act-of-1974-department-of-homeland-security-us-customs-and-border-protection-dhscbp-014
2016-06563,2016,National Emission Standards for Hazardous Air Pollutants Fro (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-06563/national-emission-standards-for-hazardous-air-pollutants-from-coal--and-oil-fired-electric-utility
2016-07894,2016,Privacy Act of 1974; Implementation of Exemptions; Departmen (Proposed Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07894/privacy-act-of-1974-implementation-of-exemptions-department-of-homeland-securityus-customs-and
2016-07898,2016,Special Local Regulation; Bucksport/Southeastern Drag Boat S (Proposed Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07898/special-local-regulation-bucksportsoutheastern-drag-boat-summer-championships-atlantic-intracoastal
2016-07918,2016,Request for Nominations of Candidates to the EPA's Clean Air (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07918/request-for-nominations-of-candidates-to-the-epas-clean-air-scientific-advisory-committee-casac-and
2016-07844,2016,Schedule Change and Deletion of Consent Agenda Items From Ma (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07844/schedule-change-and-deletion-of-consent-agenda-items-from-march-31-2016-open-meeting
2016-07861,2016,"Notice of Termination: 10342 Sunshine State Community Bank,  (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07861/notice-of-termination-10342-sunshine-state-community-bank-port-orange-florida
2016-07859,2016,Notice to All Interested Parties of the Termination of the R (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07859/notice-to-all-interested-parties-of-the-termination-of-the-receivership-of-10084-first-piedmont-bank
2016-07906,2016,Endocrinologic and Metabolic Drugs Advisory Committee; Amend (Notice),,https://www.federalregister.gov/documents/2016/04/06/2016-07906/endocrinologic-and-metabolic-drugs-advisory-committee-amendment-of-notice
2016-07882,2016,"Statement of Organization, Functions and Delegations of Auth (Notice)",,https://www.federalregister.gov/documents/2016/04/06/2016-07882/statement-of-organization-functions-and-delegations-of-authority
2016-07851,2016,Burundi Sanctions Regulations (Rule),,https://www.federalregister.gov/documents/2016/04/06/2016-07851/burundi-sanctions-regulations
2016-07815,2016,Submission of Credit Card Agreements Under the Truth in Lend (Rule),,https://www.federalregister.gov/documents/2016/04/05/2016-07815/submission-of-credit-card-agreements-under-the-truth-in-lending-act-regulation-z
2016-07028,2016,Airworthiness Directives; Airbus Airplanes (Rule),,https://www.federalregister.gov/documents/2016/04/05/2016-07028/airworthiness-directives-airbus-airplanes
2016-07230,2016,Airworthiness Directives; The Boeing Company Airplanes (Rule),,https://www.federalregister.gov/documents/2016/04/05/2016-07230/airworthiness-directives-the-boeing-company-airplanes
2016-07150,2016,Airworthiness Directives; The Boeing Company Airplanes (Rule),,https://www.federalregister.gov/documents/2016/04/05/2016-07150/airworthiness-directives-the-boeing-company-airplanes
2016-07692,2016,Claims Under the Federal Tort Claims Act (Rule),,https://www.federalregister.gov/documents/2016/04/05/2016-07692/claims-under-the-federal-tort-claims-act
2016-07797,2016,OMB Approvals Under the Paperwork Reduction Act; Technical A (Rule),,https://www.federalregister.gov/documents/2016/04/05/2016-07797/omb-approvals-under-the-paperwork-reduction-act-technical-amendment
2016-07732,2016,"Fisheries of the Caribbean, Gulf of Mexico, and South Atlant (Proposed Rule)",,https://www.federalregister.gov/documents/2016/04/05/2016-07732/fisheries-of-the-caribbean-gulf-of-mexico-and-south-atlantic-shrimp-fishery-of-the-gulf-of-mexico
2016-07776,2016,"Crystalline Silicon Photovoltaic Cells, Whether or Not Assem (Notice)",,https://www.federalregister.gov/documents/2016/04/05/2016-07776/crystalline-silicon-photovoltaic-cells-whether-or-not-assembled-into-modules-from-the-peoples
2016-07801,2016,Phosphor Copper From the Republic of Korea: Initiation of Le (Notice),,https://www.federalregister.gov/documents/2016/04/05/2016-07801/phosphor-copper-from-the-republic-of-korea-initiation-of-less-than-fair-value-investigation
2016-07740,2016,Magnuson-Stevens Act Provisions; General Provisions for Dome (Notice),,https://www.federalregister.gov/documents/2016/04/05/2016-07740/magnuson-stevens-act-provisions-general-provisions-for-domestic-fisheries-application-for-exempted
2016-07788,2016,Agency Information Collection Activities Under OMB Review (Notice),,https://www.federalregister.gov/documents/2016/04/05/2016-07788/agency-information-collection-activities-under-omb-review
2016-07708,2016,Agency Information Collection Activities; Comment Request; N (Notice),,https://www.federalregister.gov/documents/2016/04/05/2016-07708/agency-information-collection-activities-comment-request-nces-system-clearance-for-cognitive-pilot
2016-07794,2016,Environmental Modeling Public Meeting; Notice of Public Meet (Notice),,https://www.federalregister.gov/documents/2016/04/05/2016-07794/environmental-modeling-public-meeting-notice-of-public-meeting
2016-07802,2016,Notice of Proposed Administrative Settlement Pursuant to the (Notice),,https://www.federalregister.gov/documents/2016/04/05/2016-07802/notice-of-proposed-administrative-settlement-pursuant-to-the-comprehensive-environmental-response
2016-07804,2016,Proposed Information Collection Request; Comment Request; Mo (Notice),,https://www.federalregister.gov/documents/2016/04/05/2016-07804/proposed-information-collection-request-comment-request-motor-vehicle-and-engine-compliance-program
2016-07743,2016,Submission for OMB Review; Contractors' Purchasing Systems R (Notice),,https://www.federalregister.gov/documents/2016/04/05/2016-07743/submission-for-omb-review-contractors-purchasing-systems-reviews
2016-07677,2016,"National Heart, Lung, and Blood Institute; Notice of Closed  (Notice)",,https://www.federalregister.gov/documents/2016/04/05/2016-07677/national-heart-lung-and-blood-institute-notice-of-closed-meeting
