ptr_id,year,member,class,source_url
0000950152-01-502845,2001,CONVERGYS CORP (S-3),,https://www.sec.gov/Archives/edgar/data/1062047/000095015201502845/0000950152-01-502845-index.htm
0000912057-01-520297,2001,DIGITAL RIVER INC /DE (S-3/A),,https://www.sec.gov/Archives/edgar/data/1062530/000091205701520297/0000912057-01-520297-index.htm
0001095811-01-502675,2001,LEAP WIRELESS INTERNATIONAL INC (S-3),,https://www.sec.gov/Archives/edgar/data/1065049/000109581101502675/0001095811-01-502675-index.htm
0001095811-01-502694,2001,LEAP WIRELESS INTERNATIONAL INC (S-3),,https://www.sec.gov/Archives/edgar/data/1065049/000109581101502694/0001095811-01-502694-index.htm
0000950130-01-502767,2001,NEUBERGER BERMAN INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1068144/000095013001502767/0000950130-01-502767-index.htm
0000950130-01-502170,2001,NEUBERGER BERMAN INC (S-3),,https://www.sec.gov/Archives/edgar/data/1068144/000095013001502170/0000950130-01-502170-index.htm
0000905148-01-500529,2001,CHRYSLER FINANCIAL CO LLC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1071168/000090514801500529/0000905148-01-500529-index.htm
0000950134-01-503484,2001,WILLIAMS COMPANIES INC (S-3),,https://www.sec.gov/Archives/edgar/data/107263/000095013401503484/0000950134-01-503484-index.htm
0000927016-01-501330,2001,BOTTOMLINE TECHNOLOGIES INC /DE/ (S-3),,https://www.sec.gov/Archives/edgar/data/1073349/000092701601501330/0000927016-01-501330-index.htm
0000950134-01-502729,2001,HIGH SPEED ACCESS CORP (S-3/A),,https://www.sec.gov/Archives/edgar/data/1075244/000095013401502729/0000950134-01-502729-index.htm
0000950109-01-501981,2001,ADOLOR CORP (S-1),,https://www.sec.gov/Archives/edgar/data/1076167/000095010901501981/0000950109-01-501981-index.htm
0001077170-01-500023,2001,SIDEWARE SYSTEMS INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1077170/000107717001500023/0001077170-01-500023-index.htm
0000107833-01-500011,2001,WISCONSIN PUBLIC SERVICE CORP (S-3),,https://www.sec.gov/Archives/edgar/data/107833/000010783301500011/0000107833-01-500011-index.htm
0000912057-01-520116,2001,VALUECLICK INC/CA (S-3/A),,https://www.sec.gov/Archives/edgar/data/1080034/000091205701520116/0000912057-01-520116-index.htm
0000912057-01-518567,2001,VALUECLICK INC/CA (S-3),,https://www.sec.gov/Archives/edgar/data/1080034/000091205701518567/0000912057-01-518567-index.htm
0000950130-01-502825,2001,CONSTELLATION 3D INC (S-3),,https://www.sec.gov/Archives/edgar/data/1080290/000095013001502825/0000950130-01-502825-index.htm
0000912057-01-518579,2001,ARENA PHARMACEUTICALS INC (S-1),,https://www.sec.gov/Archives/edgar/data/1080709/000091205701518579/0000912057-01-518579-index.htm
0000950137-01-501850,2001,EMMIS RADIO CORP (S-3),,https://www.sec.gov/Archives/edgar/data/1081431/000095013701501850/0000950137-01-501850-index.htm
0000950133-01-501501,2001,UNITED THERAPEUTICS CORP (S-3),,https://www.sec.gov/Archives/edgar/data/1082554/000095013301501501/0000950133-01-501501-index.htm
0000950130-01-502441,2001,INSIGHT COMMUNICATIONS CO INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1084421/000095013001502441/0000950130-01-502441-index.htm
0000912057-01-521595,2001,INTERMUNE INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1087432/000091205701521595/0000912057-01-521595-index.htm
0000950130-01-502204,2001,AMERICAN HOME MORTGAGE HOLDINGS INC (S-1),,https://www.sec.gov/Archives/edgar/data/1089504/000095013001502204/0000950130-01-502204-index.htm
0001021408-01-502367,2001,GAIAM INC (S-1),,https://www.sec.gov/Archives/edgar/data/1089872/000102140801502367/0001021408-01-502367-index.htm
0000912057-01-521235,2001,MEDIS TECHNOLOGIES LTD (S-3),,https://www.sec.gov/Archives/edgar/data/1090507/000091205701521235/0000912057-01-521235-index.htm
0000891618-01-501489,2001,AGILENT TECHNOLOGIES INC (S-3),,https://www.sec.gov/Archives/edgar/data/1090872/000089161801501489/0000891618-01-501489-index.htm
0000892569-01-500431,2001,TRIZETTO GROUP INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1092458/000089256901500431/0000892569-01-500431-index.htm
0000950134-01-503630,2001,PENTASTAR COMMUNICATIONS INC (S-3),,https://www.sec.gov/Archives/edgar/data/1093221/000095013401503630/0000950134-01-503630-index.htm
0000891618-01-501007,2001,IMANAGE INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1093242/000089161801501007/0000891618-01-501007-index.htm
0000950133-01-501724,2001,AETHER SYSTEMS INC (S-3),,https://www.sec.gov/Archives/edgar/data/1093434/000095013301501724/0000950133-01-501724-index.htm
0000927016-01-501367,2001,PLUG POWER INC (S-3),,https://www.sec.gov/Archives/edgar/data/1093691/000092701601501367/0000927016-01-501367-index.htm
0001012870-01-501134,2001,SONICWALL INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1093885/000101287001501134/0001012870-01-501134-index.htm
0000916641-01-500581,2001,NEWTEK CAPITAL INC (S-3),,https://www.sec.gov/Archives/edgar/data/1094019/000091664101500581/0000916641-01-500581-index.htm
0000950123-01-503426,2001,GLOBALNET INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1095529/000095012301503426/0000950123-01-503426-index.htm
0000950144-01-503598,2001,LENDINGTREE INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1096479/000095014401503598/0000950144-01-503598-index.htm
0000950144-01-503868,2001,LENDINGTREE INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1096479/000095014401503868/0000950144-01-503868-index.htm
0000891618-01-501192,2001,SILICON ENERGY CORP (S-1),,https://www.sec.gov/Archives/edgar/data/1096916/000089161801501192/0000891618-01-501192-index.htm
0000950123-01-503366,2001,METLIFE INC (S-3),,https://www.sec.gov/Archives/edgar/data/1099219/000095012301503366/0000950123-01-503366-index.htm
0000912057-01-519262,2001,PEC SOLUTIONS INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1103013/000091205701519262/0000912057-01-519262-index.htm
0000912057-01-518973,2001,WATSON WYATT & CO HOLDINGS (S-3/A),,https://www.sec.gov/Archives/edgar/data/1103126/000091205701518973/0000912057-01-518973-index.htm
0000912057-01-520590,2001,WATSON WYATT & CO HOLDINGS (S-3/A),,https://www.sec.gov/Archives/edgar/data/1103126/000091205701520590/0000912057-01-520590-index.htm
0000912057-01-518559,2001,WATSON WYATT & CO HOLDINGS (S-3),,https://www.sec.gov/Archives/edgar/data/1103126/000091205701518559/0000912057-01-518559-index.htm
0000950133-01-501479,2001,WGL HOLDINGS INC (S-3),,https://www.sec.gov/Archives/edgar/data/1103601/000095013301501479/0000950133-01-501479-index.htm
0000950149-01-500883,2001,METRICOM FINANCE INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1105194/000095014901500883/0000950149-01-500883-index.htm
0000950144-01-504144,2001,ATHEROGENICS INC (S-1),,https://www.sec.gov/Archives/edgar/data/1107601/000095014401504144/0000950144-01-504144-index.htm
0000893220-01-500397,2001,ADVANTA BUSINESS RECIEVABLES CORP (S-3),,https://www.sec.gov/Archives/edgar/data/1107920/000089322001500397/0000893220-01-500397-index.htm
0000910643-01-500037,2001,KRAMONT REALTY TRUST (S-3),,https://www.sec.gov/Archives/edgar/data/1111205/000091064301500037/0000910643-01-500037-index.htm
0001111853-01-500012,2001,ARDEN REALTY LIMITED PARTNERSHIP (S-3),,https://www.sec.gov/Archives/edgar/data/1111853/000111185301500012/0001111853-01-500012-index.htm
0000912057-01-521808,2001,POOLED AUTO SECURITIES SHELF LLC (S-3),,https://www.sec.gov/Archives/edgar/data/1113167/000091205701521808/0000912057-01-521808-index.htm
0000950124-01-501678,2001,AMERICAN MEDICAL SYSTEMS HOLDINGS INC (S-1),,https://www.sec.gov/Archives/edgar/data/1114200/000095012401501678/0000950124-01-501678-index.htm
0000912057-01-520451,2001,WILSON GREATBATCH TECHNOLOGIES INC (S-1),,https://www.sec.gov/Archives/edgar/data/1114483/000091205701520451/0000912057-01-520451-index.htm
0000950123-01-503638,2001,TRENWICK GROUP LTD (S-3),,https://www.sec.gov/Archives/edgar/data/1122211/000095012301503638/0000950123-01-503638-index.htm
0001095811-01-502966,2001,FLUOR CORP (S-3),,https://www.sec.gov/Archives/edgar/data/1124198/000109581101502966/0001095811-01-502966-index.htm
0000950129-01-501354,2001,HCC CAPITAL TRUST I (S-3/A),,https://www.sec.gov/Archives/edgar/data/1124211/000095012901501354/0000950129-01-501354-index.htm
0000950124-01-501724,2001,PRINCIPAL FINANCIAL GROUP INC (S-1),,https://www.sec.gov/Archives/edgar/data/1126328/000095012401501724/0000950124-01-501724-index.htm
0000912057-01-520806,2001,NARA BANCORP INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/1128361/000091205701520806/0000912057-01-520806-index.htm
0000950148-01-500958,2001,BAM ENTERTAINMENT INC (S-1),,https://www.sec.gov/Archives/edgar/data/1132809/000095014801500958/0000950148-01-500958-index.htm
0000950123-01-503507,2001,NEW ROCKWELL COLLINS INC (S-3),,https://www.sec.gov/Archives/edgar/data/1137411/000095012301503507/0000950123-01-503507-index.htm
0000905148-01-500677,2001,HOMESIDE GLOBAL MBS MANAGER INC (S-3),,https://www.sec.gov/Archives/edgar/data/1138543/000090514801500677/0000905148-01-500677-index.htm
0000950124-01-501705,2001,FIRST BUSEY CAPITAL TRUST I (S-3/A),,https://www.sec.gov/Archives/edgar/data/1140539/000095012401501705/0000950124-01-501705-index.htm
0000950116-01-500322,2001,COMMONWEALTH INCOME & GROWTH FUND IV (S-1),,https://www.sec.gov/Archives/edgar/data/1141615/000095011601500322/0000950116-01-500322-index.htm
0001068800-01-500152,2001,ALLEGIANT CAPITAL TRUST II (S-3),,https://www.sec.gov/Archives/edgar/data/1142218/000106880001500152/0001068800-01-500152-index.htm
0000950148-01-500994,2001,WFS RECEIVABLES CORP 3 (S-3),,https://www.sec.gov/Archives/edgar/data/1142224/000095014801500994/0000950148-01-500994-index.htm
0000912057-01-519594,2001,FLEETWOOD CAPITAL TRUST II (S-3),,https://www.sec.gov/Archives/edgar/data/1142411/000091205701519594/0000912057-01-519594-index.htm
0000950124-01-501898,2001,COMERICA CAPITAL TRUST I (S-3),,https://www.sec.gov/Archives/edgar/data/1142603/000095012401501898/0000950124-01-501898-index.htm
0000950131-01-501935,2001,BOND SECURITIZATION LLC (S-3),,https://www.sec.gov/Archives/edgar/data/1142786/000095013101501935/0000950131-01-501935-index.htm
0000912057-01-521510,2001,WASHINGTON MUTUAL CAPITAL TRUST 2001 (S-3),,https://www.sec.gov/Archives/edgar/data/1143930/000091205701521510/0000912057-01-521510-index.htm
0000899140-01-500100,2001,BERKLEY W R CORP (S-3/A),,https://www.sec.gov/Archives/edgar/data/11544/000089914001500100/0000899140-01-500100-index.htm
0000899140-01-500118,2001,BERKLEY W R CORP (S-3/A),,https://www.sec.gov/Archives/edgar/data/11544/000089914001500118/0000899140-01-500118-index.htm
0000899140-01-500128,2001,BERKLEY W R CORP (S-3/A),,https://www.sec.gov/Archives/edgar/data/11544/000089914001500128/0000899140-01-500128-index.htm
0000950157-01-500189,2001,CAMPBELL SOUP CO (S-3/A),,https://www.sec.gov/Archives/edgar/data/16732/000095015701500189/0000950157-01-500189-index.htm
0000912057-01-522134,2001,MAGELLAN HEALTH SERVICES INC (S-3),,https://www.sec.gov/Archives/edgar/data/19411/000091205701522134/0000912057-01-522134-index.htm
0000950103-01-501085,2001,J P MORGAN CHASE & CO (S-3/A),,https://www.sec.gov/Archives/edgar/data/19617/000095010301501085/0000950103-01-501085-index.htm
0000950130-01-502698,2001,VERIZON MARYLAND INC (S-3),,https://www.sec.gov/Archives/edgar/data/19722/000095013001502698/0000950130-01-502698-index.htm
0000891092-01-500243,2001,CIT GROUP INC (S-3),,https://www.sec.gov/Archives/edgar/data/20388/000089109201500243/0000891092-01-500243-index.htm
0000950149-01-500991,2001,KNIGHT RIDDER INC (S-3),,https://www.sec.gov/Archives/edgar/data/205520/000095014901500991/0000950149-01-500991-index.htm
0000914760-01-500059,2001,BELL & HOWELL CO/ (S-3/A),,https://www.sec.gov/Archives/edgar/data/215219/000091476001500059/0000914760-01-500059-index.htm
0000950144-01-503215,2001,ROCK TENN CO (S-3),,https://www.sec.gov/Archives/edgar/data/230498/000095014401503215/0000950144-01-503215-index.htm
0000024741-01-500027,2001,CORNING INC /NY (S-3),,https://www.sec.gov/Archives/edgar/data/24741/000002474101500027/0000024741-01-500027-index.htm
0000024741-01-500029,2001,CORNING INC /NY (S-3),,https://www.sec.gov/Archives/edgar/data/24741/000002474101500029/0000024741-01-500029-index.htm
0000912057-01-519200,2001,DEERE JOHN CAPITAL CORP (S-3),,https://www.sec.gov/Archives/edgar/data/27673/000091205701519200/0000912057-01-519200-index.htm
0000002852-01-500029,2001,AGWAY INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/2852/000000285201500029/0000002852-01-500029-index.htm
0000912057-01-518843,2001,CREDIT SUISSE FIRST BOSTON USA INC (S-3),,https://www.sec.gov/Archives/edgar/data/29646/000091205701518843/0000912057-01-518843-index.htm
0000912057-01-519516,2001,POPE & TALBOT INC /DE/ (S-3/A),,https://www.sec.gov/Archives/edgar/data/311871/000091205701519516/0000912057-01-519516-index.htm
0000912057-01-520307,2001,TITAN CORP (S-3),,https://www.sec.gov/Archives/edgar/data/32258/000091205701520307/0000912057-01-520307-index.htm
0001026777-01-500035,2001,COVISTA COMMUNICATIONS INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/34497/000102677701500035/0001026777-01-500035-index.htm
0000928385-01-501141,2001,FEDERAL REALTY INVESTMENT TRUST (S-3/A),,https://www.sec.gov/Archives/edgar/data/34903/000092838501501141/0000928385-01-501141-index.htm
0000950149-01-500917,2001,THORATEC CORP (S-3/A),,https://www.sec.gov/Archives/edgar/data/350907/000095014901500917/0000950149-01-500917-index.htm
0001005477-01-003770,2001,STAKE TECHNOLOGY LTD (S-3/A),,https://www.sec.gov/Archives/edgar/data/351834/000100547701003770/0001005477-01-003770-index.htm
0000950144-01-503691,2001,VIRAGEN INC (S-3),,https://www.sec.gov/Archives/edgar/data/353482/000095014401503691/0000950144-01-503691-index.htm
0000950131-01-501798,2001,HOUSEHOLD INTERNATIONAL INC (S-3/A),,https://www.sec.gov/Archives/edgar/data/354964/000095013101501798/0000950131-01-501798-index.htm
0000355019-01-500018,2001,FONAR CORP (S-3),,https://www.sec.gov/Archives/edgar/data/355019/000035501901500018/0000355019-01-500018-index.htm
0000950124-01-501572,2001,US BANCORP \DE\ (S-3),,https://www.sec.gov/Archives/edgar/data/36104/000095012401501572/0000950124-01-501572-index.htm
0000950144-01-503903,2001,FLORIDA POWER CORP / (S-3/A),,https://www.sec.gov/Archives/edgar/data/37637/000095014401503903/0000950144-01-503903-index.htm
0000950144-01-503655,2001,FLORIDA POWER CORP / (S-3),,https://www.sec.gov/Archives/edgar/data/37637/000095014401503655/0000950144-01-503655-index.htm
